province,city,year,genealogy_count
广东省,惠州市,2008,1
广东省,惠州市,2009,5
广东省,惠州市,2010,2
广东省,惠州市,2011,2
广东省,惠州市,2012,1
广东省,惠州市,2013,2
广东省,惠州市,2014,1
广东省,惠州市,2015,4
广东省,惠州市,2016,1
广东省,惠州市,2017,2
广东省,惠州市,2018,1
广东省,惠州市,2019,1
广东省,惠州市,2021,1
广东省,惠州市,2022,1
广东省,惠州市,2023,1
广东省,揭阳市,--,11
广东省,揭阳市,1891,1
广东省,揭阳市,1905,1
广东省,揭阳市,1906,1
广东省,揭阳市,1928,1
广东省,揭阳市,1937,1
广东省,揭阳市,1939,1
广东省,揭阳市,1941,1
广东省,揭阳市,1956,1
广东省,揭阳市,1959,1
广东省,揭阳市,1960,1
广东省,揭阳市,1963,2
广东省,揭阳市,1971,2
广东省,揭阳市,1972,1
广东省,揭阳市,1974,2
广东省,揭阳市,1979,1
广东省,揭阳市,1980,2
广东省,揭阳市,1985,3
广东省,揭阳市,1986,1
广东省,揭阳市,1987,2
广东省,揭阳市,1988,1
广东省,揭阳市,1989,3
广东省,揭阳市,1990,2
广东省,揭阳市,1991,5
广东省,揭阳市,1992,3
广东省,揭阳市,1993,5
广东省,揭阳市,1994,3
广东省,揭阳市,1995,9
广东省,揭阳市,1996,9
广东省,揭阳市,1997,9
广东省,揭阳市,1998,10
广东省,揭阳市,1999,10
广东省,揭阳市,2000,4
广东省,揭阳市,2001,6
广东省,揭阳市,2002,5
广东省,揭阳市,2003,3
广东省,揭阳市,2004,3
广东省,揭阳市,2005,7
广东省,揭阳市,2006,8
广东省,揭阳市,2007,4
广东省,揭阳市,2008,4
广东省,揭阳市,2009,2
广东省,揭阳市,2010,6
广东省,揭阳市,2011,4
广东省,揭阳市,2012,1
广东省,揭阳市,2013,3
广东省,揭阳市,2014,6
广东省,揭阳市,2015,4
广东省,揭阳市,2016,2
广东省,揭阳市,2017,5
广东省,揭阳市,2018,2
广东省,揭阳市,2019,2
广东省,揭阳市,2020,1
广东省,揭阳市,2021,2
广东省,揭阳市,2022,2
广东省,揭阳市,2023,1
广东省,梅州市,--,44
广东省,梅州市,1700,1
广东省,梅州市,1708,1
广东省,梅州市,1738,1
广东省,梅州市,1747,1
广东省,梅州市,1762,1
广东省,梅州市,1764,1
广东省,梅州市,1775,1
广东省,梅州市,1776,1
广东省,梅州市,1782,1
广东省,梅州市,1809,1
广东省,梅州市,1822,1
广东省,梅州市,1824,1
广东省,梅州市,1825,1
广东省,梅州市,1828,1
广东省,梅州市,1830,2
广东省,梅州市,1831,1
广东省,梅州市,1842,1
广东省,梅州市,1844,1
广东省,梅州市,1846,1
广东省,梅州市,1860,1
广东省,梅州市,1862,1
广东省,梅州市,1864,1
广东省,梅州市,1869,1
广东省,梅州市,1871,1
广东省,梅州市,1873,1
广东省,梅州市,1876,1
广东省,梅州市,1877,1
广东省,梅州市,1886,2
广东省,梅州市,1887,1
广东省,梅州市,1893,1
广东省,梅州市,1895,1
广东省,梅州市,1898,1
广东省,梅州市,1901,2
广东省,梅州市,1902,1
广东省,梅州市,1903,2
广东省,梅州市,1904,1
广东省,梅州市,1906,1
广东省,梅州市,1908,1
广东省,梅州市,1909,1
广东省,梅州市,1910,1
广东省,梅州市,1911,1
广东省,梅州市,1913,2
广东省,梅州市,1914,1
广东省,梅州市,1916,2
广东省,梅州市,1917,1
广东省,梅州市,1918,2
广东省,梅州市,1919,2
广东省,梅州市,1920,1
广东省,梅州市,1921,2
广东省,梅州市,1922,2
广东省,梅州市,1923,1
广东省,梅州市,1924,5
广东省,梅州市,1925,2
广东省,梅州市,1926,1
广东省,梅州市,1927,1
广东省,梅州市,1929,1
广东省,梅州市,1931,4
广东省,梅州市,1933,4
广东省,梅州市,1934,1
广东省,梅州市,1935,1
广东省,梅州市,1936,3
广东省,梅州市,1937,1
广东省,梅州市,1938,2
广东省,梅州市,1939,1
广东省,梅州市,1940,3
广东省,梅州市,1942,2
广东省,梅州市,1943,1
广东省,梅州市,1947,3
广东省,梅州市,1949,1
广东省,梅州市,1950,1
广东省,梅州市,1952,1
广东省,梅州市,1953,3
广东省,梅州市,1954,1
广东省,梅州市,1955,2
广东省,梅州市,1957,2
广东省,梅州市,1959,1
广东省,梅州市,1960,1
广东省,梅州市,1961,1
广东省,梅州市,1962,1
广东省,梅州市,1964,2
广东省,梅州市,1965,1
广东省,梅州市,1966,3
广东省,梅州市,1967,1
广东省,梅州市,1969,2
广东省,梅州市,1970,4
广东省,梅州市,1971,3
广东省,梅州市,1973,1
广东省,梅州市,1974,1
广东省,梅州市,1975,3
广东省,梅州市,1976,5
广东省,梅州市,1977,3
广东省,梅州市,1980,1
广东省,梅州市,1981,2
广东省,梅州市,1982,3
广东省,梅州市,1983,5
广东省,梅州市,1984,3
广东省,梅州市,1985,5
广东省,梅州市,1986,9
广东省,梅州市,1987,2
广东省,梅州市,1988,4
广东省,梅州市,1989,5
广东省,梅州市,1990,9
广东省,梅州市,1991,6
广东省,梅州市,1992,12
广东省,梅州市,1993,17
广东省,梅州市,1994,21
广东省,梅州市,1995,28
广东省,梅州市,1996,30
广东省,梅州市,1997,68
广东省,梅州市,1998,34
广东省,梅州市,1999,29
广东省,梅州市,2000,40
广东省,梅州市,2001,27
广东省,梅州市,2002,16
广东省,梅州市,2003,15
广东省,梅州市,2004,14
广东省,梅州市,2005,12
广东省,梅州市,2006,12
广东省,梅州市,2007,16
广东省,梅州市,2008,16
广东省,梅州市,2009,23
广东省,梅州市,2010,17
广东省,梅州市,2011,14
广东省,梅州市,2012,14
广东省,梅州市,2013,12
广东省,梅州市,2014,12
广东省,梅州市,2015,12
广东省,梅州市,2016,14
广东省,梅州市,2017,5
广东省,梅州市,2018,5
广东省,梅州市,2019,5
广东省,梅州市,2020,4
广东省,梅州市,2021,1
广东省,梅州市,2022,3
广东省,梅州市  ,2005,1
广东省,梅州市  ,2007,1
广东省,汕头市,--,18
广东省,汕头市,1525,1
广东省,汕头市,1754,1
广东省,汕头市,1804,1
广东省,汕头市,1879,1
广东省,汕头市,1908,1
广东省,汕头市,1910,1
广东省,汕头市,1917,1
广东省,汕头市,1919,1
广东省,汕头市,1920,1
广东省,汕头市,1932,2
广东省,汕头市,1936,1
广东省,汕头市,1941,1
广东省,汕头市,1947,1
广东省,汕头市,1954,1
广东省,汕头市,1979,2
广东省,汕头市,1982,1
广东省,汕头市,1983,1
广东省,汕头市,1984,1
广东省,汕头市,1986,2
广东省,汕头市,1987,1
广东省,汕头市,1988,2
广东省,汕头市,1990,4
广东省,汕头市,1991,4
广东省,汕头市,1992,1
广东省,汕头市,1993,3
广东省,汕头市,1994,9
广东省,汕头市,1995,6
广东省,汕头市,1996,6
广东省,汕头市,1997,7
广东省,汕头市,1998,6
广东省,汕头市,1999,5
广东省,汕头市,2000,1
广东省,汕头市,2001,9
广东省,汕头市,2002,9
广东省,汕头市,2003,3
广东省,汕头市,2004,3
广东省,汕头市,2005,4
广东省,汕头市,2006,6
广东省,汕头市,2007,3
广东省,汕头市,2008,1
广东省,汕头市,2009,2
广东省,汕头市,2010,4
广东省,汕头市,2011,3
广东省,汕头市,2012,1
广东省,汕头市,2013,8
广东省,汕头市,2014,5
广东省,汕头市,2015,2
广东省,汕头市,2017,1
广东省,汕头市,2019,2
广东省,汕尾市,--,7
广东省,汕尾市,1931,1
广东省,汕尾市,1934,1
广东省,汕尾市,1949,1
广东省,汕尾市,1963,1
广东省,汕尾市,1964,1
广东省,汕尾市,1967,1
广东省,汕尾市,1969,2
广东省,汕尾市,1976,1
广东省,汕尾市,1981,2
广东省,汕尾市,1982,2
广东省,汕尾市,1983,2
广东省,汕尾市,1985,1
广东省,汕尾市,1987,1
广东省,汕尾市,1988,1
广东省,汕尾市,1990,4
广东省,汕尾市,1991,1
广东省,汕尾市,1992,2
广东省,汕尾市,1993,4
广东省,汕尾市,1995,1
广东省,汕尾市,1997,4
广东省,汕尾市,1998,4
广东省,汕尾市,1999,1
广东省,汕尾市,2000,5
广东省,汕尾市,2001,2
广东省,汕尾市,2002,4
广东省,汕尾市,2003,2
广东省,汕尾市,2006,4
广东省,汕尾市,2007,3
广东省,汕尾市,2008,5
广东省,汕尾市,2009,3
广东省,汕尾市,2010,2
广东省,汕尾市,2011,2
广东省,汕尾市,2012,3
广东省,汕尾市,2013,1
广东省,汕尾市,2014,6
广东省,汕尾市,2016,3
广东省,汕尾市,2017,3
广东省,汕尾市,2018,1
广东省,汕尾市,2019,3
广东省,汕尾市,2020,1
广东省,江门市,--,123
广东省,江门市,1685,1
广东省,江门市,1701,1
广东省,江门市,1724,1
广东省,江门市,1737,1
广东省,江门市,1779,1
广东省,江门市,1804,1
广东省,江门市,1806,1
广东省,江门市,1810,1
广东省,江门市,1824,2
广东省,江门市,1834,1
广东省,江门市,1837,1
广东省,江门市,1838,1
广东省,江门市,1843,1
广东省,江门市,1846,1
广东省,江门市,1847,1
广东省,江门市,1850,1
广东省,江门市,1854,1
广东省,江门市,1860,1
广东省,江门市,1864,1
广东省,江门市,1870,1
广东省,江门市,1873,1
广东省,江门市,1874,1
广东省,江门市,1875,1
广东省,江门市,1876,1
广东省,江门市,1877,3
广东省,江门市,1879,2
广东省,江门市,1880,1
广东省,江门市,1881,2
广东省,江门市,1883,2
广东省,江门市,1884,2
广东省,江门市,1886,1
广东省,江门市,1887,2
广东省,江门市,1888,2
广东省,江门市,1890,1
广东省,江门市,1891,2
广东省,江门市,1892,1
广东省,江门市,1893,2
广东省,江门市,1894,2
广东省,江门市,1896,1
广东省,江门市,1897,2
广东省,江门市,1898,1
广东省,江门市,1900,2
广东省,江门市,1902,1
广东省,江门市,1903,3
广东省,江门市,1906,2
广东省,江门市,1907,1
广东省,江门市,1908,2
广东省,江门市,1909,1
广东省,江门市,1910,2
广东省,江门市,1911,2
广东省,江门市,1912,2
广东省,江门市,1914,2
广东省,江门市,1915,1
广东省,江门市,1916,1
广东省,江门市,1917,3
广东省,江门市,1919,2
广东省,江门市,1920,1
广东省,江门市,1921,3
广东省,江门市,1922,2
广东省,江门市,1923,1
广东省,江门市,1925,1
广东省,江门市,1926,2
广东省,江门市,1927,2
广东省,江门市,1928,2
广东省,江门市,1929,2
广东省,江门市,1930,1
广东省,江门市,1931,1
广东省,江门市,1933,6
广东省,江门市,1935,8
广东省,江门市,1936,4
广东省,江门市,1937,3
广东省,江门市,1938,2
广东省,江门市,1939,3
广东省,江门市,1940,1
广东省,江门市,1941,1
广东省,江门市,1942,2
广东省,江门市,1943,1
广东省,江门市,1945,2
广东省,江门市,1946,1
广东省,江门市,1947,3
广东省,江门市,1949,7
广东省,江门市,1950,1
广东省,江门市,1952,1
广东省,江门市,1955,1
广东省,江门市,1959,1
广东省,江门市,1962,2
广东省,江门市,1963,1
广东省,江门市,1964,1
广东省,江门市,1965,3
广东省,江门市,1966,1
广东省,江门市,1967,3
广东省,江门市,1968,3
广东省,江门市,1971,2
广东省,江门市,1972,1
广东省,江门市,1973,3
广东省,江门市,1975,2
广东省,江门市,1979,3
广东省,江门市,1980,4
广东省,江门市,1981,4
广东省,江门市,1982,3
广东省,江门市,1983,3
广东省,江门市,1984,2
广东省,江门市,1985,10
广东省,江门市,1986,11
广东省,江门市,1987,1
广东省,江门市,1988,5
广东省,江门市,1989,2
广东省,江门市,1990,3
广东省,江门市,1991,4
广东省,江门市,1992,3
广东省,江门市,1993,3
广东省,江门市,1994,6
广东省,江门市,1995,14
广东省,江门市,1996,8
广东省,江门市,1997,7
广东省,江门市,1998,5
广东省,江门市,1999,11
广东省,江门市,2000,7
广东省,江门市,2001,16
广东省,江门市,2002,12
广东省,江门市,2003,18
广东省,江门市,2004,11
广东省,江门市,2005,9
广东省,江门市,2006,16
广东省,江门市,2007,14
广东省,江门市,2008,9
广东省,江门市,2009,7
广东省,江门市,2010,11
广东省,江门市,2011,11
广东省,江门市,2012,13
广东省,江门市,2013,6
广东省,江门市,2014,13
广东省,江门市,2015,11
广东省,江门市,2016,11
广东省,江门市,2017,6
广东省,江门市,2018,9
广东省,江门市,2019,4
广东省,江门市,2020,6
广东省,江门市,2021,3
广东省,河源市,--,7
广东省,河源市,1753,1
广东省,河源市,1787,1
广东省,河源市,1835,1
广东省,河源市,1850,1
广东省,河源市,1876,1
广东省,河源市,1902,1
广东省,河源市,1907,1
广东省,河源市,1909,1
广东省,河源市,1924,1
广东省,河源市,1935,1
广东省,河源市,1936,1
广东省,河源市,1937,1
广东省,河源市,1963,1
广东省,河源市,1967,1
广东省,河源市,1986,1
广东省,河源市,1987,1
广东省,河源市,1988,1
广东省,河源市,1989,10
广东省,河源市,1990,4
广东省,河源市,1991,16
广东省,河源市,1992,10
广东省,河源市,1993,15
广东省,河源市,1994,10
广东省,河源市,1995,14
广东省,河源市,1996,13
广东省,河源市,1997,11
广东省,河源市,1998,6
广东省,河源市,1999,14
广东省,河源市,2000,7
广东省,河源市,2001,8
广东省,河源市,2002,6
广东省,河源市,2003,1
广东省,河源市,2004,1
广东省,河源市,2005,6
广东省,河源市,2006,4
广东省,河源市,2007,3
广东省,河源市,2008,6
广东省,河源市,2009,5
广东省,河源市,2010,1
广东省,河源市,2011,4
广东省,河源市,2012,5
广东省,河源市,2013,4
广东省,河源市,2014,3
广东省,河源市,2015,2
广东省,河源市,2016,1
广东省,河源市,2017,1
广东省,河源市,2018,1
广东省,河源市,2019,6
广东省,河源市,2021,1
广东省,河源市,2022,3
广东省,深圳市,--,22
广东省,深圳市,1771,1
广东省,深圳市,1819,1
广东省,深圳市,1856,1
广东省,深圳市,1872,1
广东省,深圳市,1875,1
广东省,深圳市,1890,1
广东省,深圳市,1909,1
广东省,深圳市,1913,1
广东省,深圳市,1919,1
广东省,深圳市,1920,2
广东省,深圳市,1925,1
广东省,深圳市,1934,1
广东省,深圳市,1935,1
广东省,深圳市,1937,1
广东省,深圳市,1943,2
广东省,深圳市,1946,1
广东省,深圳市,1948,2
广东省,深圳市,1953,1
广东省,深圳市,1955,1
广东省,深圳市,1959,1
广东省,深圳市,1961,2
广东省,深圳市,1963,1
广东省,深圳市,1966,2
广东省,深圳市,1968,1
广东省,深圳市,1971,2
广东省,深圳市,1973,1
广东省,深圳市,1974,2
广东省,深圳市,1975,1
广东省,深圳市,1976,2
广东省,深圳市,1980,1
广东省,深圳市,1985,1
广东省,深圳市,1986,3
广东省,深圳市,1987,1
广东省,深圳市,1988,1
广东省,深圳市,1990,1
广东省,深圳市,1991,1
广东省,深圳市,1995,1
广东省,深圳市,1996,1
广东省,深圳市,1998,1
广东省,深圳市,2000,1
广东省,深圳市,2002,2
广东省,深圳市,2003,2
广东省,深圳市,2004,2
广东省,深圳市,2005,2
广东省,深圳市,2006,2
广东省,深圳市,2007,2
广东省,深圳市,2008,2
广东省,深圳市,2009,3
广东省,深圳市,2010,2
广东省,深圳市,2012,3
广东省,深圳市,2013,2
广东省,深圳市,2014,2
广东省,深圳市,2015,1
广东省,深圳市,2016,1
广东省,深圳市,2017,2
广东省,深圳市,2018,1
广东省,深圳市,2022,1
广东省,清远市,--,10
广东省,清远市,1796,1
广东省,清远市,1828,2
广东省,清远市,1848,1
广东省,清远市,1861,1
广东省,清远市,1884,1
广东省,清远市,1890,1
广东省,清远市,1893,1
广东省,清远市,1904,1
广东省,清远市,1905,1
广东省,清远市,1911,1
广东省,清远市,1925,1
广东省,清远市,1938,1
广东省,清远市,1941,1
广东省,清远市,1942,1
广东省,清远市,1946,1
广东省,清远市,1947,1
广东省,清远市,1948,2
广东省,清远市,1950,1
广东省,清远市,1972,1
广东省,清远市,1981,3
广东省,清远市,1984,1
广东省,清远市,1985,2
广东省,清远市,1989,3
广东省,清远市,1990,1
广东省,清远市,1993,3
广东省,清远市,1994,2
广东省,清远市,1995,7
广东省,清远市,1996,3
广东省,清远市,1997,2
广东省,清远市,1998,8
广东省,清远市,1999,8
广东省,清远市,2000,9
广东省,清远市,2001,7
广东省,清远市,2002,3
广东省,清远市,2004,6
广东省,清远市,2005,2
广东省,清远市,2006,1
广东省,清远市,2007,1
广东省,清远市,2008,4
广东省,清远市,2010,2
广东省,清远市,2012,1
广东省,清远市,2013,1
广东省,清远市,2014,3
广东省,清远市,2015,4
广东省,清远市,2016,2
广东省,清远市,2018,2
广东省,清远市,2020,1
广东省,清远市  ,1827,1
广东省,清远市  ,2006,1
广东省,清远市  ,2008,1
广东省,清远市  ,2012,1
广东省,湛江市,--,8
广东省,湛江市,1811,1
广东省,湛江市,1926,1
广东省,湛江市,1931,1
广东省,湛江市,1932,1
广东省,湛江市,1933,1
广东省,湛江市,1941,1
广东省,湛江市,1947,1
广东省,湛江市,1983,1
广东省,湛江市,1984,1
广东省,湛江市,1985,2
广东省,湛江市,1988,1
广东省,湛江市,1989,3
广东省,湛江市,1990,2
广东省,湛江市,1991,2
广东省,湛江市,1992,2
广东省,湛江市,1993,2
广东省,湛江市,1994,8
广东省,湛江市,1995,1
广东省,湛江市,1996,2
广东省,湛江市,1997,2
广东省,湛江市,1998,3
广东省,湛江市,1999,2
广东省,湛江市,2000,3
广东省,湛江市,2001,1
广东省,湛江市,2003,1
广东省,湛江市,2005,3
广东省,湛江市,2006,2
广东省,湛江市,2007,4
广东省,湛江市,2008,4
广东省,湛江市,2009,4
广东省,湛江市,2010,1
广东省,湛江市,2011,3
广东省,湛江市,2013,5
广东省,湛江市,2014,2
广东省,湛江市,2015,1
广东省,湛江市,2016,1
广东省,湛江市,2017,6
广东省,湛江市,2018,4
广东省,湛江市,2019,1
广东省,湛江市,2020,1
广东省,湛江市,2021,1
广东省,潮州市,--,8
广东省,潮州市,1744,1
广东省,潮州市,1882,1
广东省,潮州市,1891,1
广东省,潮州市,1892,1
广东省,潮州市,1913,1
广东省,潮州市,1920,1
广东省,潮州市,1921,1
